category,skill,resumes,share_in_category,lift
ADVOCATE,negotiation competency,1,0.008928571428571428,20.017857142857142
ADVOCATE,citrix,2,0.017857142857142856,1.2511160714285714
ADVOCATE,team leadership,2,0.017857142857142856,1.3345238095238094
ADVOCATE,facet,1,0.008928571428571428,20.017857142857142
ADVOCATE,medical terminology,4,0.03571428571428571,4.214285714285714
ADVOCATE,hospice,2,0.017857142857142856,4.448412698412699
ADVOCATE,emotional support,1,0.008928571428571428,6.6726190476190474
ADVOCATE,law,3,0.026785714285714284,1.0535714285714284
ADVOCATE,allergies,2,0.017857142857142856,13.345238095238095
ADVOCATE,coordinate patient care,1,0.008928571428571428,20.017857142857142
ADVOCATE,home health,2,0.017857142857142856,3.639610389610389
ADVOCATE,attention to detail,3,0.026785714285714284,1.2777355623100304
ADVOCATE,team player,7,0.0625,2.0017857142857145
ADVOCATE,ids,1,0.008928571428571428,1.2511160714285714
ADVOCATE,vision,3,0.026785714285714284,1.396594684385382
ADVOCATE,risk management,1,0.008928571428571428,0.34513546798029554
ADVOCATE,phones,5,0.044642857142857144,2.502232142857143
ADVOCATE,quickbooks,1,0.008928571428571428,0.19247939560439561
ADVOCATE,creativity,2,0.017857142857142856,1.7406832298136643
ADVOCATE,fund raising,2,0.017857142857142856,13.345238095238095
ADVOCATE,leadership training,1,0.008928571428571428,2.8596938775510203
ADVOCATE,cameras,1,0.008928571428571428,2.8596938775510203
ADVOCATE,leadership skills,3,0.026785714285714284,1.539835164835165
ADVOCATE,program development,2,0.017857142857142856,2.669047619047619
ADVOCATE,customer services,1,0.008928571428571428,0.8007142857142857
ADVOCATE,event planning,1,0.008928571428571428,0.5004464285714285
ADVOCATE,neat,1,0.008928571428571428,1.000892857142857
ADVOCATE,trauma,5,0.044642857142857144,14.298469387755102
ADVOCATE,type 50 wpm,1,0.008928571428571428,6.6726190476190474
ADVOCATE,fundraising,2,0.017857142857142856,1.0535714285714286
ADVOCATE,police,2,0.017857142857142856,2.001785714285714
ADVOCATE,faxing,3,0.026785714285714284,3.002678571428571
ADVOCATE,10 key,2,0.017857142857142856,8.007142857142856
ADVOCATE,trains employees,1,0.008928571428571428,20.017857142857142
ADVOCATE,recruiting,3,0.026785714285714284,0.5314475347661188
ADVOCATE,supervisory,1,0.008928571428571428,0.9099025974025973
ADVOCATE,law enforcement,2,0.017857142857142856,5.004464285714286
ADVOCATE,driving,1,0.008928571428571428,0.5560515873015873
ADVOCATE,supervisor,5,0.044642857142857144,0.9812675070028011
ADVOCATE,typing 65 wpm,1,0.008928571428571428,20.017857142857142
ADVOCATE,record keeping,3,0.026785714285714284,2.2242063492063493
ADVOCATE,adding machine,1,0.008928571428571428,20.017857142857142
ADVOCATE,copying,2,0.017857142857142856,2.8596938775510203
ADVOCATE,legal,5,0.044642857142857144,0.990983026874116
ADVOCATE,approach,5,0.044642857142857144,1.4938699360341152
ADVOCATE,public relations,3,0.026785714285714284,0.6824269480519479
ADVOCATE,works,5,0.044642857142857144,1.516504329004329
ADVOCATE,scanning,2,0.017857142857142856,1.3805418719211822
ADVOCATE,secretarial,3,0.026785714285714284,6.005357142857142
ADVOCATE,warrants,1,0.008928571428571428,6.6726190476190474
ADVOCATE,organizing,5,0.044642857142857144,1.6681547619047619
ADVOCATE,taking messages,1,0.008928571428571428,10.008928571428571
ADVOCATE,investigative skill,1,0.008928571428571428,20.017857142857142
ADVOCATE,inventory clerk,1,0.008928571428571428,20.017857142857142
ADVOCATE,exceptional writing skills,1,0.008928571428571428,20.017857142857142
ADVOCATE,excellent communication skills,1,0.008928571428571428,0.9532312925170067
ADVOCATE,research skills,1,0.008928571428571428,20.017857142857142
ADVOCATE,customer service skills,3,0.026785714285714284,4.003571428571428
ADVOCATE,positioning,1,0.008928571428571428,1.000892857142857
ADVOCATE,recording vital signs,1,0.008928571428571428,10.008928571428571
ADVOCATE,answer phones,1,0.008928571428571428,2.8596938775510203
ADVOCATE,paralegal,1,0.008928571428571428,2.001785714285714
ADVOCATE,collect specimens,1,0.008928571428571428,10.008928571428571
ADVOCATE,take vital signs,1,0.008928571428571428,20.017857142857142
ADVOCATE,charts,3,0.026785714285714284,1.2255830903790086
ADVOCATE,technician,2,0.017857142857142856,1.1121031746031746
ADVOCATE,monitors,1,0.008928571428571428,0.6066017316017316
ADVOCATE,interpersonal,2,0.017857142857142856,1.2914746543778801
ADVOCATE,ca,1,0.008928571428571428,0.5004464285714285
ADVOCATE,delivery,9,0.08035714285714286,1.023640422077922
ADVOCATE,assist patients,2,0.017857142857142856,6.6726190476190474
ADVOCATE,san,3,0.026785714285714284,1.2010714285714286
ADVOCATE,anatomy,1,0.008928571428571428,2.8596938775510203
ADVOCATE,weighing,1,0.008928571428571428,10.008928571428571
ADVOCATE,conducted outreach,1,0.008928571428571428,20.017857142857142
ADVOCATE,impulse control,1,0.008928571428571428,20.017857142857142
ADVOCATE,social skills,1,0.008928571428571428,20.017857142857142
ADVOCATE,january 2012,1,0.008928571428571428,20.017857142857142
ADVOCATE,to,3,0.026785714285714284,2.070812807881773
ADVOCATE,state,3,0.026785714285714284,1.6681547619047619
ADVOCATE,relaxation skills,1,0.008928571428571428,20.017857142857142
ADVOCATE,february 2013,1,0.008928571428571428,20.017857142857142
ADVOCATE,created,1,0.008928571428571428,10.008928571428571
ADVOCATE,office administration specialist senior,1,0.008928571428571428,20.017857142857142
ADVOCATE,november 2015,1,0.008928571428571428,20.017857142857142
ADVOCATE,company name,3,0.026785714285714284,1.93721198156682
ADVOCATE,city,3,0.026785714285714284,1.766281512605042
ADVOCATE,july 2013,1,0.008928571428571428,20.017857142857142
ADVOCATE,adaptability,3,0.026785714285714284,5.459415584415583
ADVOCATE,collaboration,2,0.017857142857142856,6.6726190476190474
ADVOCATE,analytics,1,0.008928571428571428,5.004464285714286
ADVOCATE,self starter,1,0.008928571428571428,4.003571428571428
ADVOCATE,direction,5,0.044642857142857144,0.9442385444743935
ADVOCATE,quantitative analysis,1,0.008928571428571428,2.502232142857143
ADVOCATE,simulation,1,0.008928571428571428,1.1121031746031746
ADVOCATE,community health,1,0.008928571428571428,2.8596938775510203
ADVOCATE,treatment plans,2,0.017857142857142856,20.017857142857142
ADVOCATE,c,2,0.017857142857142856,0.36068211068211065
ADVOCATE,logistics,2,0.017857142857142856,0.367300131061599
ADVOCATE,needs assessment,1,0.008928571428571428,2.001785714285714
ADVOCATE,internet explorer,1,0.008928571428571428,1.2511160714285714
ADVOCATE,windows live,1,0.008928571428571428,20.017857142857142
ADVOCATE,childplus,1,0.008928571428571428,20.017857142857142
ADVOCATE,sen-track database,1,0.008928571428571428,20.017857142857142
ADVOCATE,conflict resolution skills,1,0.008928571428571428,10.008928571428571
ADVOCATE,experienced interviewer and trainer,1,0.008928571428571428,20.017857142857142
ADVOCATE,process implementation,1,0.008928571428571428,3.3363095238095237
ADVOCATE,computer skills,2,0.017857142857142856,5.004464285714286
ADVOCATE,detail oriented,3,0.026785714285714284,2.2242063492063493
ADVOCATE,superior organizational,1,0.008928571428571428,20.017857142857142
ADVOCATE,records maintenance,1,0.008928571428571428,6.6726190476190474
ADVOCATE,new hire orientation,1,0.008928571428571428,6.6726190476190474
ADVOCATE,ability to maintain confidentiality,1,0.008928571428571428,20.017857142857142
ADVOCATE,hris,1,0.008928571428571428,0.5132783882783883
ADVOCATE,google,1,0.008928571428571428,10.008928571428571
ADVOCATE,xp professional/windows 10,1,0.008928571428571428,20.017857142857142
ADVOCATE,requirements gathering,1,0.008928571428571428,2.001785714285714
ADVOCATE,strategic planning,6,0.05357142857142857,1.396594684385382
ADVOCATE,workflow analysis,1,0.008928571428571428,6.6726190476190474
ADVOCATE,service-oriented architecture,1,0.008928571428571428,20.017857142857142
ADVOCATE,brand management,1,0.008928571428571428,2.8596938775510203
ADVOCATE,risk mitigation and management,1,0.008928571428571428,20.017857142857142
ADVOCATE,gap analysis,1,0.008928571428571428,5.004464285714286
ADVOCATE,release planning,1,0.008928571428571428,20.017857142857142
ADVOCATE,product launches,1,0.008928571428571428,20.017857142857142
ADVOCATE,data mapping,1,0.008928571428571428,20.017857142857142
ADVOCATE,test case scenarios,1,0.008928571428571428,20.017857142857142
ADVOCATE,data analysis,1,0.008928571428571428,0.35746173469387754
ADVOCATE,ms project,1,0.008928571428571428,0.7699175824175825
ADVOCATE,collaboration tools,1,0.008928571428571428,20.017857142857142
ADVOCATE,business development,4,0.03571428571428571,0.6843711843711844
ADVOCATE,sql and databases,1,0.008928571428571428,20.017857142857142
ADVOCATE,business artifacts documentation,1,0.008928571428571428,20.017857142857142
ADVOCATE,leadership development,2,0.017857142857142856,1.6014285714285714
ADVOCATE,problem solving skills,3,0.026785714285714284,2.8596938775510203
ADVOCATE,academic,3,0.026785714285714284,0.9844847775175644
ADVOCATE,arts,1,0.008928571428571428,0.38495879120879123
ADVOCATE,spanish,3,0.026785714285714284,0.8458249496981891
ADVOCATE,book,2,0.017857142857142856,0.8007142857142857
ADVOCATE,critical thinking,3,0.026785714285714284,1.000892857142857
ADVOCATE,aims,1,0.008928571428571428,6.6726190476190474
ADVOCATE,tutoring,2,0.017857142857142856,3.3363095238095237
ADVOCATE,essays,1,0.008928571428571428,6.6726190476190474
ADVOCATE,recruitment,4,0.03571428571428571,0.6843711843711844
ADVOCATE,special events,1,0.008928571428571428,0.31277901785714285
ADVOCATE,programming,4,0.03571428571428571,1.1438775510204082
ADVOCATE,art,1,0.008928571428571428,0.35746173469387754
ADVOCATE,handle cash,1,0.008928571428571428,20.017857142857142
ADVOCATE,shipping,3,0.026785714285714284,0.7601717902350813
ADVOCATE,merchandising,2,0.017857142857142856,0.5887605042016807
ADVOCATE,catalogs,1,0.008928571428571428,1.4298469387755102
ADVOCATE,mechanical,1,0.008928571428571428,0.41703869047619047
ADVOCATE,soldering,1,0.008928571428571428,1.3345238095238094
ADVOCATE,blueprints,1,0.008928571428571428,0.9532312925170067
ADVOCATE,troubleshooting,5,0.044642857142857144,0.8857458912768648
ADVOCATE,read,1,0.008928571428571428,0.46553156146179403
ADVOCATE,power tools,1,0.008928571428571428,1.6681547619047619
ADVOCATE,army,2,0.017857142857142856,1.4298469387755102
ADVOCATE,inspect,1,0.008928571428571428,0.8703416149068322
ADVOCATE,supply chain management,1,0.008928571428571428,1.4298469387755102
ADVOCATE,wiring,1,0.008928571428571428,0.7414021164021164
ADVOCATE,solder,1,0.008928571428571428,6.6726190476190474
ADVOCATE,hand tools,1,0.008928571428571428,2.2242063492063493
ADVOCATE,recording,4,0.03571428571428571,1.4828042328042328
ADVOCATE,successfully,1,0.008928571428571428,20.017857142857142
ADVOCATE,08/2012,1,0.008928571428571428,10.008928571428571
ADVOCATE,co-workers,1,0.008928571428571428,10.008928571428571
ADVOCATE,open and close store,1,0.008928571428571428,20.017857142857142
ADVOCATE,manager assistant,1,0.008928571428571428,20.017857142857142
ADVOCATE,manage fitting rooms,1,0.008928571428571428,20.017857142857142
ADVOCATE,sales assosiate,1,0.008928571428571428,20.017857142857142
ADVOCATE,12/2009,1,0.008928571428571428,10.008928571428571
ADVOCATE,impressed direct supervisor,1,0.008928571428571428,20.017857142857142
ADVOCATE,empathy,2,0.017857142857142856,20.017857142857142
ADVOCATE,manager,1,0.008928571428571428,4.003571428571428
ADVOCATE,program director,1,0.008928571428571428,20.017857142857142
ADVOCATE,01/2013,1,0.008928571428571428,10.008928571428571
ADVOCATE,12/2013,1,0.008928571428571428,6.6726190476190474
ADVOCATE,leadership opportunities,1,0.008928571428571428,20.017857142857142
ADVOCATE,clean and organize store,1,0.008928571428571428,20.017857142857142
ADVOCATE,salesperson,1,0.008928571428571428,20.017857142857142
ADVOCATE,fast paced environment,1,0.008928571428571428,20.017857142857142
ADVOCATE,mac,1,0.008928571428571428,0.47661564625850333
ADVOCATE,television,1,0.008928571428571428,0.7414021164021164
ADVOCATE,anti-virus,1,0.008928571428571428,2.8596938775510203
ADVOCATE,messaging,2,0.017857142857142856,1.1121031746031746
ADVOCATE,python,1,0.008928571428571428,0.6457373271889401
ADVOCATE,editing,1,0.008928571428571428,0.4085276967930029
ADVOCATE,computer hardware,1,0.008928571428571428,1.6681547619047619
ADVOCATE,peripherals,1,0.008928571428571428,1.8198051948051945
ADVOCATE,e-mail,3,0.026785714285714284,1.8198051948051945
ADVOCATE,routing,1,0.008928571428571428,0.9532312925170067
ADVOCATE,macintosh,1,0.008928571428571428,3.3363095238095237
ADVOCATE,active directory,2,0.017857142857142856,0.6902709359605911
ADVOCATE,ghost,1,0.008928571428571428,1.539835164835165
ADVOCATE,cables,1,0.008928571428571428,1.8198051948051945
ADVOCATE,tv,1,0.008928571428571428,0.7149234693877551
ADVOCATE,audio,1,0.008928571428571428,0.9532312925170067
ADVOCATE,network wiring,1,0.008928571428571428,20.017857142857142
ADVOCATE,vista,1,0.008928571428571428,0.5004464285714285
ADVOCATE,html,1,0.008928571428571428,0.23276578073089702
ADVOCATE,win7,1,0.008928571428571428,6.6726190476190474
ADVOCATE,frontpage,1,0.008928571428571428,2.8596938775510203
ADVOCATE,upgrade,3,0.026785714285714284,1.4298469387755102
ADVOCATE,troubleshoot,1,0.008928571428571428,0.38495879120879123
ADVOCATE,operating systems,1,0.008928571428571428,0.3392857142857143
ADVOCATE,javascript,1,0.008928571428571428,0.5132783882783883
ADVOCATE,win8,1,0.008928571428571428,20.017857142857142
ADVOCATE,win,1,0.008928571428571428,1.000892857142857
ADVOCATE,php,1,0.008928571428571428,0.7414021164021164
ADVOCATE,redhat,1,0.008928571428571428,20.017857142857142
ADVOCATE,raid,1,0.008928571428571428,4.003571428571428
ADVOCATE,hardware upgrades,1,0.008928571428571428,20.017857142857142
ADVOCATE,pc components,1,0.008928571428571428,20.017857142857142
ADVOCATE,microsoft office suite,2,0.017857142857142856,0.43995290423861855
ADVOCATE,operating system,1,0.008928571428571428,0.7149234693877551
ADVOCATE,cabling,1,0.008928571428571428,1.539835164835165
ADVOCATE,windows operating systems,1,0.008928571428571428,3.3363095238095237
ADVOCATE,tcp/ip networking,1,0.008928571428571428,10.008928571428571
ADVOCATE,linux,2,0.017857142857142856,0.7850140056022409
ADVOCATE,upgrading,1,0.008928571428571428,1.4298469387755102
ADVOCATE,people soft,1,0.008928571428571428,2.8596938775510203
ADVOCATE,languages,1,0.008928571428571428,3.3363095238095237
ADVOCATE,english,3,0.026785714285714284,0.5509501965923984
ADVOCATE,customer care,2,0.017857142857142856,2.8596938775510203
ADVOCATE,procurement,3,0.026785714285714284,0.5945898161244695
ADVOCATE,presentation skills,1,0.008928571428571428,2.502232142857143
ADVOCATE,public speaking,3,0.026785714285714284,1.5803571428571428
ADVOCATE,security clearance,1,0.008928571428571428,3.3363095238095237
ADVOCATE,dos,1,0.008928571428571428,2.001785714285714
ADVOCATE,computer applications,1,0.008928571428571428,1.8198051948051945
ADVOCATE,phone etiquette,2,0.017857142857142856,8.007142857142856
ADVOCATE,customer relationship management,1,0.008928571428571428,0.9532312925170067
ADVOCATE,seiu,1,0.008928571428571428,20.017857142857142
ADVOCATE,basis,1,0.008928571428571428,1.000892857142857
ADVOCATE,claims,1,0.008928571428571428,1.6681547619047619
ADVOCATE,accounts to,1,0.008928571428571428,6.6726190476190474
ADVOCATE,fips,1,0.008928571428571428,20.017857142857142
ADVOCATE,data archiving,3,0.026785714285714284,12.010714285714284
ADVOCATE,invoice,1,0.008928571428571428,2.8596938775510203
ADVOCATE,rmih,1,0.008928571428571428,20.017857142857142
ADVOCATE,etiquette,1,0.008928571428571428,5.004464285714286
ADVOCATE,customer service representative,1,0.008928571428571428,10.008928571428571
ADVOCATE,invoices,1,0.008928571428571428,1.6681547619047619
ADVOCATE,forecasting,3,0.026785714285714284,0.5509501965923984
ADVOCATE,ebill,1,0.008928571428571428,20.017857142857142
ADVOCATE,pirs,1,0.008928571428571428,20.017857142857142
ADVOCATE,archiving,3,0.026785714285714284,8.579081632653061
ADVOCATE,ces,1,0.008928571428571428,20.017857142857142
ADVOCATE,peoplesoft,1,0.008928571428571428,0.33363095238095236
ADVOCATE,account analysis,1,0.008928571428571428,10.008928571428571
ADVOCATE,invoicing,2,0.017857142857142856,0.8007142857142857
ADVOCATE,payments,2,0.017857142857142856,3.07967032967033
ADVOCATE,rmim,1,0.008928571428571428,20.017857142857142
ADVOCATE,aclaims,1,0.008928571428571428,20.017857142857142
ADVOCATE,cash management,2,0.017857142857142856,1.1121031746031746
ADVOCATE,data integrity,1,0.008928571428571428,10.008928571428571
ADVOCATE,credit card,2,0.017857142857142856,5.004464285714286
ADVOCATE,accounting,5,0.044642857142857144,0.415308239478364
ADVOCATE,honesty and integrity,1,0.008928571428571428,20.017857142857142
ADVOCATE,strong work ethnic,1,0.008928571428571428,20.017857142857142
ADVOCATE,willingness to learn,2,0.017857142857142856,13.345238095238095
ADVOCATE,professionalism,1,0.008928571428571428,20.017857142857142
ADVOCATE,labor relations,1,0.008928571428571428,1.539835164835165
ADVOCATE,budgets,3,0.026785714285714284,0.30639577259475215
ADVOCATE,scheduling appointments,1,0.008928571428571428,2.502232142857143
ADVOCATE,as 400,1,0.008928571428571428,5.004464285714286
ADVOCATE,strong communication skills,2,0.017857142857142856,2.3550420168067228
ADVOCATE,ms office proficient,1,0.008928571428571428,3.3363095238095237
ADVOCATE,telephone skills,1,0.008928571428571428,5.004464285714286
ADVOCATE,merchandising seminars in fashion,1,0.008928571428571428,20.017857142857142
ADVOCATE,customer satisfaction training,1,0.008928571428571428,20.017857142857142
ADVOCATE,resolving cash receipt discrepancies,1,0.008928571428571428,20.017857142857142
ADVOCATE,computer literate,2,0.017857142857142856,1.7406832298136643
ADVOCATE,writing letters and memos,1,0.008928571428571428,20.017857142857142
ADVOCATE,july 2005,1,0.008928571428571428,20.017857142857142
ADVOCATE,january 2004,1,0.008928571428571428,20.017857142857142
ADVOCATE,march 2004,1,0.008928571428571428,20.017857142857142
ADVOCATE,2000,2,0.017857142857142856,0.6159340659340659
ADVOCATE,order entry,1,0.008928571428571428,2.2242063492063493
ADVOCATE,marketing strategies,2,0.017857142857142856,0.8340773809523809
ADVOCATE,pricing,5,0.044642857142857144,0.7758859357696567
ADVOCATE,staff training,3,0.026785714285714284,1.7158163265306121
ADVOCATE,billing system,2,0.017857142857142856,5.004464285714286
ADVOCATE,finance,3,0.026785714285714284,0.36396103896103893
ADVOCATE,trend,1,0.008928571428571428,0.8703416149068322
ADVOCATE,human resources management,1,0.008928571428571428,1.6681547619047619
ADVOCATE,cable,1,0.008928571428571428,1.000892857142857
ADVOCATE,customer,4,0.03571428571428571,4.7100840336134455
ADVOCATE,features,3,0.026785714285714284,1.0354064039408866
ADVOCATE,servers,1,0.008928571428571428,0.25022321428571426
ADVOCATE,conferences,2,0.017857142857142856,0.5887605042016807
ADVOCATE,business,1,0.008928571428571428,2.2242063492063493
ADVOCATE,chinese,1,0.008928571428571428,2.502232142857143
ADVOCATE,underwriting,2,0.017857142857142856,2.2242063492063493
ADVOCATE,needs analysis,1,0.008928571428571428,1.8198051948051945
ADVOCATE,training materials,1,0.008928571428571428,1.1121031746031746
ADVOCATE,technical support,1,0.008928571428571428,0.24412020905923346
ADVOCATE,underwriter,2,0.017857142857142856,5.719387755102041
ADVOCATE,ms windows,2,0.017857142857142856,4.003571428571428
ADVOCATE,articles,1,0.008928571428571428,0.6902709359605911
ADVOCATE,com,2,0.017857142857142856,0.6785714285714286
ADVOCATE,enterprise,2,0.017857142857142856,0.39250700280112044
ADVOCATE,newsletter,1,0.008928571428571428,0.6457373271889401
ADVOCATE,sales support,1,0.008928571428571428,1.8198051948051945
ADVOCATE,cisco,2,0.017857142857142856,0.8340773809523809
ADVOCATE,peak,1,0.008928571428571428,1.8198051948051945
ADVOCATE,customer relations,1,0.008928571428571428,0.4085276967930029
ADVOCATE,kronos,1,0.008928571428571428,0.6902709359605911
ADVOCATE,improve processes,1,0.008928571428571428,6.6726190476190474
ADVOCATE,performance reviews,2,0.017857142857142856,1.3805418719211822
ADVOCATE,account management,1,0.008928571428571428,0.34513546798029554
ADVOCATE,sharepoint,4,0.03571428571428571,1.160455486542443
ADVOCATE,manages multiple tasks,1,0.008928571428571428,20.017857142857142
ADVOCATE,cultures,1,0.008928571428571428,20.017857142857142
ADVOCATE,vouchers,1,0.008928571428571428,5.004464285714286
ADVOCATE,optical,1,0.008928571428571428,10.008928571428571
ADVOCATE,punctual,1,0.008928571428571428,10.008928571428571
ADVOCATE,greet,1,0.008928571428571428,20.017857142857142
ADVOCATE,inventory records,1,0.008928571428571428,10.008928571428571
ADVOCATE,purchase orders,1,0.008928571428571428,2.502232142857143
ADVOCATE,painting,1,0.008928571428571428,0.8703416149068322
ADVOCATE,general office,1,0.008928571428571428,2.502232142857143
ADVOCATE,process payroll,1,0.008928571428571428,2.502232142857143
ADVOCATE,sales floor,1,0.008928571428571428,10.008928571428571
ADVOCATE,forecasts,1,0.008928571428571428,2.8596938775510203
ADVOCATE,stocking,1,0.008928571428571428,6.6726190476190474
ADVOCATE,databases,5,0.044642857142857144,0.7469349680170576
ADVOCATE,switchboard,1,0.008928571428571428,3.3363095238095237
ADVOCATE,general office duties,1,0.008928571428571428,2.8596938775510203
ADVOCATE,telephone customer service,1,0.008928571428571428,20.017857142857142
ADVOCATE,greeting,1,0.008928571428571428,6.6726190476190474
ADVOCATE,telephones,1,0.008928571428571428,0.9532312925170067
ADVOCATE,correspondence,2,0.017857142857142856,2.502232142857143
ADVOCATE,power point,4,0.03571428571428571,0.7927864214992927
ADVOCATE,financial planning,1,0.008928571428571428,1.1775210084033614
ADVOCATE,goal setting,1,0.008928571428571428,1.8198051948051945
ADVOCATE,seminars,4,0.03571428571428571,1.4558441558441557
ADVOCATE,communication skills,2,0.017857142857142856,1.0535714285714286
ADVOCATE,skin care,1,0.008928571428571428,20.017857142857142
ADVOCATE,professional,1,0.008928571428571428,2.001785714285714
ADVOCATE,mediation,1,0.008928571428571428,1.4298469387755102
ADVOCATE,set design,1,0.008928571428571428,10.008928571428571
ADVOCATE,clientele,2,0.017857142857142856,1.0535714285714286
ADVOCATE,promotion,1,0.008928571428571428,0.36396103896103893
ADVOCATE,reconciling,3,0.026785714285714284,1.396594684385382
ADVOCATE,cash receipts,2,0.017857142857142856,2.669047619047619
ADVOCATE,firing,1,0.008928571428571428,1.8198051948051945
ADVOCATE,workflow,6,0.05357142857142857,1.6453033268101762
ADVOCATE,therapy,2,0.017857142857142856,3.3363095238095237
ADVOCATE,psychiatrist,1,0.008928571428571428,20.017857142857142
ADVOCATE,counselor,1,0.008928571428571428,2.001785714285714
ADVOCATE,report writing,1,0.008928571428571428,1.4298469387755102
ADVOCATE,diagnosis,3,0.026785714285714284,6.6726190476190474
ADVOCATE,trainer,2,0.017857142857142856,1.1121031746031746
ADVOCATE,legal documents,1,0.008928571428571428,1.6681547619047619
ADVOCATE,http,2,0.017857142857142856,2.001785714285714
ADVOCATE,apollo,1,0.008928571428571428,6.6726190476190474
ADVOCATE,accounts payable,2,0.017857142857142856,0.34513546798029554
ADVOCATE,ftp,2,0.017857142857142856,1.4298469387755102
ADVOCATE,committed to team success,1,0.008928571428571428,20.017857142857142
ADVOCATE,pick,1,0.008928571428571428,1.000892857142857
ADVOCATE,mysql,1,0.008928571428571428,0.7149234693877551
ADVOCATE,owl,1,0.008928571428571428,20.017857142857142
ADVOCATE,strong customer service orientation,1,0.008928571428571428,20.017857142857142
ADVOCATE,express,1,0.008928571428571428,1.539835164835165
ADVOCATE,account reconciliations,1,0.008928571428571428,0.8340773809523809
ADVOCATE,general ledger accounts,1,0.008928571428571428,1.1775210084033614
ADVOCATE,proficient level microsoft office,1,0.008928571428571428,20.017857142857142
ADVOCATE,oracle,2,0.017857142857142856,0.38129251700680267
ADVOCATE,budgeting and finance,1,0.008928571428571428,4.003571428571428
ADVOCATE,strong verbal communication,1,0.008928571428571428,1.8198051948051945
ADVOCATE,multitasking,2,0.017857142857142856,2.8596938775510203
ADVOCATE,communicator,1,0.008928571428571428,1.1775210084033614
ADVOCATE,marketing,5,0.044642857142857144,0.2697824412783981
ADVOCATE,spreadsheet,1,0.008928571428571428,0.47661564625850333
ADVOCATE,life coaching,1,0.008928571428571428,20.017857142857142
ADVOCATE,quality analysis,1,0.008928571428571428,20.017857142857142
ADVOCATE,sales and training,1,0.008928571428571428,10.008928571428571
ADVOCATE,phon,1,0.008928571428571428,20.017857142857142
ADVOCATE,advertising,3,0.026785714285714284,0.45495129870129863
ADVOCATE,computer proficiency,1,0.008928571428571428,1.8198051948051945
ADVOCATE,data collection,2,0.017857142857142856,1.0535714285714286
ADVOCATE,oms systems,1,0.008928571428571428,20.017857142857142
ADVOCATE,ups worldship and alice,1,0.008928571428571428,20.017857142857142
ADVOCATE,apricot,1,0.008928571428571428,20.017857142857142
ADVOCATE,type 40 wpm,1,0.008928571428571428,10.008928571428571
ADVOCATE,accounts and,2,0.017857142857142856,2.669047619047619
ADVOCATE,its,1,0.008928571428571428,1.4298469387755102
ADVOCATE,sales associates,1,0.008928571428571428,6.6726190476190474
ADVOCATE,50 wpm,1,0.008928571428571428,6.6726190476190474
ADVOCATE,associate,1,0.008928571428571428,0.8007142857142857
ADVOCATE,sales associate,1,0.008928571428571428,3.3363095238095237
ADVOCATE,cardiology,1,0.008928571428571428,5.004464285714286
ADVOCATE,paying,1,0.008928571428571428,10.008928571428571
ADVOCATE,satisfaction,2,0.017857142857142856,2.2242063492063493
ADVOCATE,greetings,1,0.008928571428571428,10.008928571428571
ADVOCATE,of accounts,1,0.008928571428571428,5.004464285714286
ADVOCATE,new sales,1,0.008928571428571428,5.004464285714286
ADVOCATE,medical insurance,1,0.008928571428571428,20.017857142857142
ADVOCATE,administrative tasks,1,0.008928571428571428,20.017857142857142
ADVOCATE,testing,2,0.017857142857142856,1.2511160714285714
ADVOCATE,outpatient,1,0.008928571428571428,5.004464285714286
ADVOCATE,ordering,1,0.008928571428571428,2.502232142857143
ADVOCATE,medical records,1,0.008928571428571428,2.8596938775510203
ADVOCATE,hardware,1,0.008928571428571428,0.1640807962529274
ADVOCATE,microsoft office suites,1,0.008928571428571428,4.003571428571428
ADVOCATE,telecom,1,0.008928571428571428,1.1775210084033614
ADVOCATE,validation,1,0.008928571428571428,0.7149234693877551
ADVOCATE,lab testing,1,0.008928571428571428,20.017857142857142
ADVOCATE,lab test,2,0.017857142857142856,13.345238095238095
ADVOCATE,functional,2,0.017857142857142856,0.298773987206823
ADVOCATE,3g,1,0.008928571428571428,10.008928571428571
ADVOCATE,product management,1,0.008928571428571428,0.8703416149068322
ADVOCATE,radio,1,0.008928571428571428,0.41703869047619047
ADVOCATE,unix,2,0.017857142857142856,1.1438775510204082
ADVOCATE,spectrum analyzer,1,0.008928571428571428,10.008928571428571
ADVOCATE,engineer,2,0.017857142857142856,0.6159340659340659
ADVOCATE,bts,2,0.017857142857142856,13.345238095238095
ADVOCATE,mapinfo,1,0.008928571428571428,6.6726190476190474
ADVOCATE,networks,2,0.017857142857142856,0.6255580357142857
ADVOCATE,project planning,2,0.017857142857142856,1.7406832298136643
ADVOCATE,market,2,0.017857142857142856,0.2261904761904762
ADVOCATE,supplier management,1,0.008928571428571428,4.003571428571428
ADVOCATE,central point of contact,1,0.008928571428571428,6.6726190476190474
ADVOCATE,optimization,1,0.008928571428571428,0.38495879120879123
ADVOCATE,dft7,1,0.008928571428571428,20.017857142857142
ADVOCATE,sas,1,0.008928571428571428,1.1121031746031746
ADVOCATE,spanish-speaking,1,0.008928571428571428,20.017857142857142
ADVOCATE,color,1,0.008928571428571428,0.7414021164021164
ADVOCATE,gl,1,0.008928571428571428,0.8703416149068322
ADVOCATE,speaker,1,0.008928571428571428,2.001785714285714
ADVOCATE,fluent spanish,1,0.008928571428571428,10.008928571428571
